id;name;birth_day;gender;car_class;license_plate;city;account_creation;account_status
000000005369;Cláudio Cardoso;02/11/1963;M;basic;VJ-59-10;Porto;03/07/2018;inactive
000000005370;Martim Barros;13/12/1953;M;green;26-07-VB;Setúbal;10/03/2013;active
000000005371;Íris-Núria Esteves;05/02/1979;F;premium;01-PD-46;Porto;27/12/2020;active
000000005372;Paulo Matos-Soares;21/12/1952;M;green;CA-96-23;Porto;19/10/2018;active
000000005373;Duarte Lopes;26/07/1959;M;green;87-18-UH;Braga;02/02/2019;active
000000005374;Luís de Alves;18/12/1969;M;premium;UK-47-GE;Setúbal;31/03/2010;active
000000005375;Joaquim Leite;11/06/1953;M;basic;14-CP-71;Porto;28/01/2020;inactive
000000005376;Sofia da Anjos;08/04/1952;F;basic;OM-71-20;Braga;22/11/2021;active
000000005377;Guilherme Monteiro;30/01/1974;M;premium;BX-06-43;Setúbal;05/11/2021;active
000000005378;Eduardo Batista;25/09/1960;M;basic;31-YF-33;Braga;09/01/2017;active
000000005379;Enzo Fonseca;12/09/1966;M;premium;TM-10-VS;Braga;27/02/2019;active
000000005380;Yasmin Figueiredo;01/03/1974;F;green;88-94-CG;Setúbal;04/10/2017;active
000000005381;Melissa da Sousa;03/08/1994;F;premium;HI-50-LE;Braga;08/10/2014;active
000000005382;Diana do Esteves;29/08/1956;F;green;WK-33-75;Faro;17/03/2015;active
000000005383;Salvador de Ferreira;16/02/2001;M;premium;01-53-PT;Braga;28/02/2020;active
000000005384;André Lourenço;18/08/1955;M;premium;97-LA-29;Braga;15/12/2010;active
000000005385;Cristiano Soares;19/10/1967;M;premium;34-QF-55;Setúbal;10/01/2013;active
000000005386;Fábio da Valente;09/11/1964;M;basic;BP-08-KH;Porto;09/05/2017;active
000000005387;Ricardo Gonçalves-Andrade;05/11/1965;M;green;YD-16-92;Faro;16/07/2016;inactive
000000005388;Soraia-Madalena Branco;30/06/1967;F;premium;07-63-AK;Faro;25/08/2017;active
000000005389;Nicole Faria-Barbosa;11/05/1984;F;green;89-49-RR;Faro;28/03/2020;active
000000005390;Joel Pacheco;09/05/1965;M;green;72-HC-15;Lisboa;02/04/2012;active
000000005391;Eduarda Nunes;16/02/1969;F;basic;LL-02-ZI;Lisboa;28/05/2019;active
000000005392;Madalena Alves;29/10/1975;F;premium;FP-60-RQ;Setúbal;14/12/2017;active
000000005393;Rui Nunes;12/09/1978;M;premium;UO-61-JX;Setúbal;01/06/2020;active
000000005394;Bárbara Ribeiro;24/12/1982;F;premium;68-GI-60;Setúbal;30/12/2010;active
000000005395;Sérgio Cruz;15/04/1978;M;premium;95-CZ-16;Porto;24/09/2013;active
000000005396;António Castro;18/04/1975;M;premium;TQ-65-NV;Braga;09/06/2016;active
000000005397;Matias Macedo;03/08/1970;M;green;06-29-VC;Setúbal;12/09/2020;active
000000005398;Luísa-Ana Lima;03/09/1992;F;basic;HL-28-02;Braga;08/11/2018;active
000000005399;Kevin Santos-Macedo;18/05/1957;M;green;GF-27-LW;Faro;23/07/2014;active
000000005400;Adriana Martins;11/08/1963;F;premium;ED-17-33;Braga;27/04/2014;inactive
000000005401;Bianca-Pilar Correia;04/01/1975;F;basic;83-NX-65;Porto;11/09/2014;active
000000005402;Rui Mendes;08/11/1999;M;premium;QP-60-21;Faro;30/09/2019;active
000000005403;Larissa Vicente;16/01/1962;F;premium;31-99-NL;Lisboa;05/06/2013;active
000000005404;Rafael Machado;06/03/1957;M;basic;44-32-YG;Faro;28/02/2021;active
000000005405;Salomé Andrade-Morais;29/01/1978;F;basic;PY-53-JJ;Porto;18/05/2021;active
000000005406;Catarina Anjos;27/07/1989;F;green;04-AO-58;Braga;01/03/2020;active
000000005407;Enzo Lourenço;27/04/1995;M;green;45-XQ-11;Braga;06/04/2018;active
000000005408;Alícia Branco;30/05/1989;F;premium;78-53-UG;Lisboa;19/09/2019;active
000000005409;Ângelo Barros;11/06/1987;M;green;87-50-ZM;Faro;20/02/2013;active
000000005410;William Machado;10/08/1964;M;basic;13-EV-59;Lisboa;21/11/2016;active
000000005411;Naiara Martins;29/09/1984;F;basic;VQ-87-WN;Faro;11/07/2016;inactive
000000005412;Teresa Gonçalves;04/05/1963;F;premium;02-OJ-38;Braga;20/09/2017;active
000000005413;David Abreu;03/05/1992;M;premium;29-CA-45;Braga;21/05/2013;active
000000005414;César Correia;30/05/1990;M;green;64-AH-34;Lisboa;13/07/2010;active
000000005415;Amélia Freitas-Domingues;11/07/1977;F;basic;LP-17-WQ;Faro;28/10/2011;active
000000005416;Irina Vieira-Nunes;22/11/1957;F;green;38-RO-36;Lisboa;18/09/2017;active
000000005417;Adriana Brito;19/02/1983;F;green;33-MS-27;Porto;07/07/2010;active
000000005418;Melissa Domingues;29/04/1964;F;premium;75-FG-74;Lisboa;22/03/2014;active
000000005419;Lisandro Loureiro;19/07/1954;M;premium;SO-42-HV;Faro;13/06/2012;active
000000005420;Erika Mota;16/12/1958;F;basic;XO-60-XQ;Porto;25/02/2019;active
000000005421;Melissa Sá;23/11/1977;F;premium;52-69-BY;Braga;24/05/2019;active
000000005422;Soraia Guerreiro;17/05/1990;F;basic;78-CU-33;Lisboa;24/08/2010;active
000000005423;Leandro Correia;13/12/1959;M;basic;68-59-OG;Lisboa;29/10/2018;active
000000005424;Ricardo Silva;18/08/1985;M;green;78-RV-18;Porto;03/03/2018;active
000000005425;Bárbara Maia;14/03/1978;F;green;WW-50-GL;Faro;18/11/2015;active
000000005426;Helena Esteves;01/12/1973;F;green;LU-63-JJ;Faro;19/01/2013;inactive
000000005427;Gabriel Matias-Alves;12/02/1963;M;basic;AZ-98-69;Braga;15/12/2010;active
000000005428;Ismael Gonçalves;10/06/1959;M;green;42-LH-06;Setúbal;27/04/2012;active
000000005429;Jorge Rocha;27/09/1952;M;green;ZD-80-EL;Faro;11/08/2017;active
000000005430;Diana Torres;23/04/1950;F;green;18-32-YO;Lisboa;29/09/2017;active
000000005431;Pilar-Filipa Branco;21/05/1962;F;premium;18-AJ-45;Setúbal;01/06/2014;active
000000005432;Gil Martins;11/10/1968;M;green;68-XV-47;Braga;11/10/2012;active
000000005433;Tatiana Teixeira;22/07/1963;F;premium;97-OI-58;Faro;24/08/2010;active
000000005434;Mia do Azevedo;10/09/1957;F;green;99-05-NL;Faro;07/08/2020;active
000000005435;Raquel Reis;01/08/1989;F;green;13-HU-52;Setúbal;25/05/2012;active
000000005436;Kelly Domingues;11/04/1981;F;basic;15-EA-05;Braga;23/04/2012;active
000000005437;Rúben Ramos;20/05/1990;M;basic;05-JH-84;Porto;15/03/2021;active
000000005438;Sofia Carvalho;16/05/1963;F;green;EB-61-43;Faro;16/09/2011;active
000000005439;Vitória Gaspar-Henriques;07/02/1985;F;basic;YU-57-47;Setúbal;24/08/2020;active
000000005440;Adriana Ramos;03/10/1979;F;green;TR-74-AX;Porto;31/05/2010;active
000000005441;Sandro Costa-Miranda;06/04/1959;M;premium;FR-58-50;Setúbal;10/03/2020;active
000000005442;Renata Pacheco;23/01/1996;F;basic;TK-14-SW;Braga;17/08/2015;active
000000005443;Victória Leal;24/08/1996;F;premium;BA-06-75;Lisboa;18/07/2020;active
000000005444;João Barros;02/09/1992;M;basic;00-JT-92;Setúbal;24/08/2013;active
000000005445;Vitória Faria;29/10/1983;F;green;FB-30-BO;Faro;27/04/2017;active
000000005446;Henrique Tavares;21/09/1965;M;premium;35-35-MG;Lisboa;15/01/2020;active
000000005447;Mateus Antunes;31/03/1972;M;basic;GA-67-RH;Lisboa;13/11/2018;inactive
000000005448;Mateus de Campos;12/11/1974;M;basic;42-WG-40;Braga;11/07/2019;active
000000005449;Kévim Alves;01/10/1999;M;basic;EG-58-YD;Setúbal;01/08/2021;active
000000005450;Guilherme Monteiro;16/09/1963;M;basic;19-46-EM;Setúbal;26/11/2020;active
000000005451;Kyara-Juliana Matos;20/10/1980;F;premium;JR-16-SV;Braga;05/01/2017;active
000000005452;Andreia-Diana Correia;29/10/1963;F;basic;96-97-BG;Porto;11/11/2013;active
000000005453;Patrícia Pereira;18/05/1962;F;green;RJ-79-39;Setúbal;09/08/2016;active
000000005454;Jaime do Matos;23/01/1990;M;green;46-UJ-64;Porto;29/12/2013;active
000000005455;Artur Araújo;19/07/1952;M;basic;57-PT-98;Lisboa;15/09/2016;active
000000005456;Leonardo Matos;11/09/1992;M;premium;HY-34-22;Lisboa;08/11/2011;active
000000005457;Enzo Fernandes;11/08/1993;M;basic;70-ZL-33;Faro;12/04/2014;active
000000005458;Lucas Monteiro;20/05/1969;M;premium;52-18-VF;Faro;31/10/2014;active
000000005459;Ângelo Santos;18/12/1967;M;premium;36-76-MG;Setúbal;31/10/2011;active
000000005460;Ângelo Vaz;05/09/1960;M;premium;IH-21-26;Lisboa;11/03/2018;active
000000005461;Rodrigo Castro;27/10/1954;M;green;GA-72-EW;Lisboa;15/01/2015;active
000000005462;Mauro Santos;11/01/1957;M;basic;80-03-OI;Braga;22/10/2010;active
000000005463;Gustavo Freitas;11/05/1980;M;premium;83-ZZ-01;Lisboa;05/09/2021;active
000000005464;Sofia Maia;09/08/1963;F;green;TJ-28-99;Faro;09/10/2018;active
000000005465;Erica Sousa;23/11/1960;F;green;RD-14-PK;Setúbal;16/04/2016;active
000000005466;João Rocha;30/08/1974;M;basic;CX-22-86;Faro;27/08/2012;active
000000005467;Andreia da Torres;11/01/1973;F;green;SW-90-03;Porto;21/07/2013;active
000000005468;Denis Maia;20/03/1968;M;green;ZX-07-DO;Porto;10/05/2019;active
000000005469;Luísa Cruz;20/04/1981;F;green;HH-16-KV;Braga;13/12/2016;active
000000005470;Nádia Soares;16/12/1951;F;basic;43-JR-95;Faro;15/02/2010;active
000000005471;Jéssica Mota;24/11/1960;F;basic;NO-51-89;Porto;10/11/2019;inactive
000000005472;Mélanie Anjos;16/12/1971;F;basic;XW-87-49;Setúbal;20/11/2016;active
000000005473;Paulo do Faria;22/02/1951;M;basic;PP-17-53;Setúbal;17/05/2012;active
000000005474;Juliana Figueiredo;16/06/1989;F;green;MY-51-82;Porto;13/03/2010;active
000000005475;Vítor Assunção;09/12/1952;M;premium;08-AD-19;Lisboa;05/12/2013;active
000000005476;Guilherme Esteves;28/03/1996;M;basic;OL-13-ZU;Setúbal;06/04/2020;active
000000005477;Hugo Torres;10/01/1991;M;premium;BC-52-53;Setúbal;25/05/2013;active
000000005478;Laura Amorim;19/02/1961;F;premium;52-UM-51;Faro;25/09/2013;active
000000005479;Nicole Leal;24/12/1958;F;green;41-GG-13;Lisboa;16/09/2019;active
000000005480;Miguel da Santos;07/02/1951;M;premium;AC-66-73;Braga;23/04/2018;active
000000005481;Marta Silva;29/03/1971;F;premium;04-PS-65;Braga;15/08/2018;active
000000005482;Joel Faria;17/03/1955;M;premium;JI-28-86;Braga;31/01/2014;active
000000005483;Iara Pinto-Pinho;25/05/1995;F;premium;33-OF-44;Porto;17/10/2020;active
000000005484;Carlota Cruz;29/12/1963;F;basic;86-21-AE;Faro;31/01/2019;active
000000005485;Salvador Rocha;11/07/1972;M;premium;82-FX-74;Setúbal;28/02/2010;active
000000005486;Ariana Melo;28/11/1979;F;basic;54-42-XY;Lisboa;25/05/2014;inactive
000000005487;Cristiano Fonseca;14/08/1952;M;basic;UK-47-52;Braga;12/12/2019;inactive
000000005488;Afonso Guerreiro;13/05/1969;M;green;51-BD-21;Setúbal;03/07/2011;active
000000005489;Núria Tavares;09/05/1959;F;premium;YO-85-86;Lisboa;18/12/2014;active
000000005490;Margarida-Lara Henriques;30/10/1972;F;basic;NF-57-11;Braga;18/12/2013;active
000000005491;Guilherme Pinheiro;25/05/1956;M;basic;63-CJ-61;Setúbal;12/10/2019;active
000000005492;Emma Matias;19/11/1964;F;green;58-29-QC;Setúbal;09/01/2010;active
000000005493;Margarida Baptista;01/12/1955;F;basic;55-45-PQ;Lisboa;02/05/2019;active
000000005494;Carlos Marques;19/09/1981;M;premium;JL-14-EQ;Braga;14/08/2014;active
000000005495;Melissa Brito;13/02/1952;F;basic;NG-08-56;Braga;03/10/2011;active
000000005496;Laura de Nascimento;30/07/1969;F;premium;72-25-SP;Lisboa;28/10/2016;active
000000005497;Daniela Cunha;02/07/1954;F;basic;IT-90-16;Setúbal;14/08/2021;active
000000005498;Frederico Vaz-Leite;15/07/1988;M;premium;89-ZP-63;Porto;22/02/2015;active
000000005499;Miriam Garcia;10/04/1979;F;premium;NK-84-10;Faro;24/05/2014;active
000000005500;Dinis Leite;04/02/1978;M;green;GS-62-QS;Lisboa;04/05/2021;active
000000005501;Nelson Alves;02/11/1978;M;premium;NL-13-47;Lisboa;15/02/2014;active
000000005502;Gil Garcia;02/09/1959;M;basic;45-QF-27;Faro;16/04/2017;active
000000005503;Inês-Petra Pereira;20/01/1979;F;basic;HE-57-58;Setúbal;08/01/2021;active
000000005504;Maria de Cunha;14/02/1980;F;green;JI-61-93;Faro;17/08/2010;active
000000005505;Renata Correia;16/06/1950;F;basic;58-UL-71;Lisboa;10/05/2018;active
000000005506;Vera Henriques;01/11/1957;F;premium;SG-86-SI;Porto;08/11/2016;active
000000005507;Duarte Carneiro;03/05/1975;M;premium;21-10-KH;Braga;10/08/2011;active
000000005508;Leandro Esteves;12/10/1954;M;green;62-71-EJ;Faro;17/08/2010;active
000000005509;Amélia Correia;20/10/1961;F;basic;GS-13-59;Porto;28/05/2011;active
000000005510;Márcio Ramos;26/02/1990;M;premium;DU-11-34;Lisboa;09/05/2016;active
000000005511;Gabriela-Benedita Garcia;22/11/1989;F;basic;NW-75-MD;Braga;30/10/2021;active
000000005512;Miguel Teixeira;01/08/1994;M;basic;65-89-PQ;Braga;15/05/2014;active
000000005513;Rui Melo;02/10/1989;M;premium;UY-26-EF;Faro;03/09/2013;active
000000005514;Diego Tavares-Ferreira;12/10/1984;M;basic;RU-81-YI;Setúbal;20/09/2021;inactive
000000005515;Adriana Tavares-Antunes;04/01/1997;F;premium;DC-53-04;Setúbal;05/07/2018;active
000000005516;Helena de Azevedo;22/06/1957;F;premium;LY-54-34;Braga;27/10/2016;active
000000005517;Carminho Sá;07/08/1969;F;green;RQ-56-TT;Faro;14/01/2016;active
000000005518;Matias Domingues;10/06/1990;M;green;23-47-HO;Lisboa;28/12/2014;active
000000005519;Madalena Silva;04/10/1951;F;premium;39-DC-87;Porto;29/12/2016;active
000000005520;Iara Pereira;30/12/1951;F;green;CQ-19-83;Lisboa;13/04/2019;active
000000005521;Rodrigo Esteves;10/09/1961;M;premium;14-BJ-89;Lisboa;03/01/2021;active
000000005522;Yara Fernandes-Abreu;06/10/2001;F;green;PD-64-97;Porto;25/04/2021;active
000000005523;Miguel Leite;14/03/1999;M;green;02-XF-26;Setúbal;13/08/2018;active
000000005524;Jaime Pinto-Fonseca;29/11/1990;M;green;IS-52-TK;Faro;18/11/2012;active
000000005525;Denis Barros;21/05/1964;M;basic;73-OI-90;Lisboa;26/04/2011;active
000000005526;Larissa da Vicente;12/06/1952;F;green;26-ES-61;Porto;23/02/2013;active
000000005527;Jaime Valente;19/04/1970;M;premium;DN-18-56;Lisboa;29/07/2019;inactive
000000005528;Kelly Torres-Coelho;16/05/1970;F;premium;BF-78-KS;Braga;28/06/2011;active
000000005529;Bruna Loureiro-Domingues;29/06/1967;F;green;CV-05-37;Lisboa;03/05/2011;inactive
000000005530;Sandro Teixeira-Alves;17/11/1986;M;basic;33-TM-25;Braga;25/10/2010;active
000000005531;Carlota Coelho;02/02/1952;F;basic;AC-70-62;Braga;12/10/2020;active
000000005532;Vasco Carvalho;25/10/1967;M;basic;AJ-62-33;Braga;15/06/2016;active
000000005533;António Araújo;17/08/1995;M;basic;16-26-ZD;Porto;15/06/2014;active
000000005534;Madalena Cardoso;01/05/1977;F;premium;39-16-RE;Faro;06/07/2016;active
000000005535;Eva Simões;02/08/1983;F;premium;SR-46-DL;Lisboa;10/07/2014;active
000000005536;Miriam Mendes;25/09/1960;F;green;84-24-ZQ;Braga;19/12/2016;active
000000005537;Denis Silva;18/08/1954;M;basic;87-LG-28;Braga;29/06/2021;active
000000005538;Alice Castro;29/02/1976;F;green;45-HX-74;Faro;06/02/2019;active
000000005539;Gil Araújo;14/11/1957;M;basic;25-RC-83;Braga;09/11/2012;active
000000005540;Álvaro Pacheco;31/12/1957;M;basic;85-89-RF;Braga;23/07/2018;active
000000005541;André Lourenço;17/07/1983;M;premium;HN-35-30;Setúbal;23/10/2015;active
000000005542;Jorge Garcia;26/02/1964;M;premium;39-30-CE;Porto;02/08/2012;active
000000005543;Nuno Barbosa;09/07/1952;M;basic;FT-54-EI;Braga;24/11/2017;active
000000005544;Júlia Marques;26/06/1991;F;green;UE-47-02;Setúbal;13/11/2019;active
000000005545;Noa Borges;05/03/1971;M;green;46-IJ-42;Lisboa;29/09/2017;active
000000005546;Emma Amorim;28/11/1961;F;premium;95-31-QD;Braga;02/06/2012;active
000000005547;Luna Matos;17/05/1978;F;premium;QL-06-HR;Faro;15/05/2011;active
000000005548;Tiago Castro;23/09/1956;M;green;VM-66-GE;Porto;30/04/2010;active
000000005549;Adriana Figueiredo;26/09/1979;F;green;DP-55-ER;Setúbal;11/07/2021;active
000000005550;Sara Lima;14/06/1990;F;green;EU-00-41;Porto;27/04/2020;active
000000005551;Salomé do Nogueira;08/04/1969;F;green;XM-12-40;Braga;14/12/2016;active
000000005552;António Guerreiro;19/06/1963;M;premium;12-37-RD;Faro;01/11/2012;active
000000005553;Lorena Gaspar;23/09/2001;F;premium;85-LL-66;Faro;28/06/2020;inactive
000000005554;Érica Pires;19/02/1965;F;premium;18-04-KV;Setúbal;12/04/2018;active
000000005555;Noah Morais;01/11/1956;M;premium;80-ZU-32;Lisboa;29/11/2013;active
000000005556;Rafael Lima;02/09/1970;M;basic;91-26-GM;Lisboa;14/08/2015;active
000000005557;Rita-Salomé Paiva;29/01/1973;F;basic;PC-07-ZA;Braga;14/03/2019;active
000000005558;Filipa Pinho;12/02/1974;F;premium;DG-70-JY;Faro;08/12/2018;active
000000005559;Maria Sousa;26/11/1979;F;basic;IC-71-YA;Porto;24/05/2016;active
000000005560;Joana Paiva;17/11/1963;F;basic;HI-10-AL;Porto;25/01/2016;active
000000005561;Joaquim Castro-Magalhães;19/01/1993;M;basic;11-PI-55;Lisboa;11/08/2012;active
000000005562;Manuel Faria;12/09/1972;M;basic;85-54-AX;Faro;19/02/2019;active
000000005563;Micael Loureiro;19/12/1987;M;premium;65-44-UG;Porto;03/11/2014;active
000000005564;Bernardo de Neves;17/11/1978;M;premium;DD-68-BA;Porto;26/04/2014;active
000000005565;Beatriz Anjos;16/04/1992;F;basic;11-60-XD;Porto;06/04/2012;active
000000005566;Márcio Cardoso;27/10/1964;M;basic;IG-52-28;Porto;18/02/2010;active
000000005567;Carminho da Assunção;21/03/1958;F;premium;IY-61-UX;Braga;21/02/2017;active
000000005568;Lourenço Pinheiro-Cardoso;16/02/1957;M;basic;98-MG-12;Setúbal;07/03/2012;active
000000005569;Petra Matias;27/07/1980;F;green;70-06-YT;Porto;16/08/2018;active
000000005570;Francisca Henriques;18/02/1955;F;green;CB-48-JE;Porto;22/01/2016;active
000000005571;Cristiano Sousa;08/11/1982;M;premium;33-HW-53;Porto;17/08/2018;active
000000005572;Carlos Borges;21/07/1995;M;premium;BR-07-04;Setúbal;03/07/2020;active
000000005573;Bruno Cunha;07/03/1969;M;premium;HD-43-UE;Braga;03/07/2016;active
000000005574;Luciana do Ramos;29/06/1955;F;green;EZ-54-81;Braga;09/09/2010;inactive
000000005575;Gil do Assunção;26/03/1994;M;premium;JL-02-TZ;Porto;08/03/2021;active
000000005576;Inês Costa;27/11/1973;F;premium;93-XR-55;Braga;02/11/2011;active
000000005577;Tiago Moreira;03/08/1956;M;basic;WA-58-72;Lisboa;22/10/2017;active
000000005578;Luciana Machado;20/09/1961;F;premium;TA-83-58;Braga;04/02/2017;active
000000005579;Núria Esteves;01/05/1950;F;premium;67-QY-57;Faro;13/05/2010;active
000000005580;Madalena Amorim;25/03/1979;F;basic;FP-07-PO;Setúbal;10/06/2018;active
000000005581;Afonso Gonçalves-Matias;20/02/1970;M;green;91-OC-13;Lisboa;23/12/2021;inactive
000000005582;Pilar Domingues-Guerreiro;09/05/1986;F;premium;WQ-63-70;Faro;11/01/2014;active
000000005583;Francisco Pinheiro;09/10/1990;M;green;05-09-JC;Lisboa;20/03/2012;active
000000005584;Kelly da Martins;25/02/1985;F;green;42-WF-43;Braga;05/05/2020;active
000000005585;Alícia Pinho;20/06/1977;F;basic;HB-04-82;Lisboa;15/05/2015;active
000000005586;Pilar Torres-Mota;11/02/1981;F;basic;TA-99-16;Faro;22/11/2017;active
000000005587;Maria Pires;21/05/1995;F;green;AH-18-48;Lisboa;26/05/2018;active
000000005588;Érica da Martins;25/01/1980;F;premium;97-45-XY;Porto;03/04/2010;active
000000005589;Manuel Pereira;28/04/1992;M;premium;LJ-96-UZ;Faro;05/04/2021;active
000000005590;Ema Fonseca-Vicente;06/02/1963;F;green;62-RG-53;Faro;14/12/2015;active
000000005591;Luca Matias;09/05/1961;M;premium;91-30-AV;Braga;24/10/2011;active
000000005592;Anita-Júlia Nunes;07/08/1958;F;green;AN-73-64;Setúbal;17/02/2011;active
000000005593;Carolina-Benedita Assunção;06/03/1979;F;green;80-66-GM;Setúbal;07/01/2019;active
000000005594;Núria Alves;04/04/1967;F;green;98-WD-21;Lisboa;24/01/2010;active
000000005595;Vasco Maia-Melo;15/03/1980;M;premium;09-72-ZS;Porto;06/11/2013;active
000000005596;Petra-Lorena Valente;22/03/1951;F;green;87-FL-95;Braga;28/01/2017;active
000000005597;Daniel Batista;13/07/1987;M;basic;ED-59-62;Porto;04/06/2010;active
000000005598;Nelson Cardoso;23/04/1985;M;green;XT-54-VG;Setúbal;20/09/2018;active
000000005599;Gabriel Vaz;30/11/1991;M;premium;54-46-LP;Porto;19/04/2018;active
000000005600;Rodrigo Mota;28/04/1962;M;green;OY-16-AR;Lisboa;25/03/2016;active
000000005601;Álvaro Neto;19/08/1978;M;basic;42-XJ-49;Faro;20/08/2012;active
000000005602;Victória Mendes;08/06/1996;F;green;79-50-DQ;Porto;01/11/2015;active
000000005603;Laura-Carolina Ramos;06/06/1955;F;basic;01-92-LD;Lisboa;20/11/2011;active
000000005604;Nelson Lourenço;16/08/1979;M;green;TA-29-52;Braga;09/06/2020;active
000000005605;Tatiana Gonçalves-Borges;25/11/1952;F;green;CM-90-87;Lisboa;10/05/2012;active
000000005606;Diogo Soares;20/02/1958;M;green;68-05-VQ;Lisboa;04/04/2015;active
000000005607;Luca Nascimento;02/11/1950;M;premium;70-UC-52;Faro;07/05/2019;active
000000005608;Noah Domingues;14/06/1951;M;green;KW-27-54;Lisboa;08/02/2012;active
000000005609;Melissa-Jéssica Cruz;24/07/1980;F;green;PW-38-TN;Porto;02/12/2013;active
000000005610;Joana Neto;28/02/1957;F;basic;RH-58-VQ;Porto;05/03/2015;active
000000005611;César Nunes;07/02/1966;M;green;67-ZC-35;Braga;09/11/2015;active
000000005612;Diana-Beatriz Cunha;18/04/1968;F;basic;35-BS-95;Faro;20/10/2020;active
000000005613;Inês-Constança Mendes;29/11/1990;F;basic;45-RJ-99;Faro;06/09/2010;active
000000005614;Rodrigo Freitas;19/09/1998;M;basic;26-26-XU;Setúbal;22/11/2018;active
000000005615;Irina Nogueira;02/02/1958;F;green;33-29-KC;Lisboa;17/07/2013;inactive
000000005616;Helena Neves;30/06/1970;F;green;38-32-EX;Lisboa;24/03/2010;inactive
000000005617;Yara Cunha;01/08/1986;F;basic;67-31-GZ;Lisboa;25/12/2017;active
000000005618;Vítor Araújo;09/09/1963;M;green;MR-52-KQ;Braga;29/11/2020;active
000000005619;Gustavo Tavares;11/01/1967;M;premium;FN-66-05;Setúbal;31/12/2017;active
000000005620;Emma-Emília Esteves;27/05/1975;F;premium;57-28-GL;Setúbal;10/09/2016;active
000000005621;Guilherme Borges;15/03/1989;M;green;CD-78-54;Porto;25/08/2021;active
000000005622;Eduarda Tavares;31/01/1958;F;premium;74-02-ZA;Setúbal;29/04/2012;active
